 2.05019061e-10  9.89770889e-01  2.05019061e-10  4.39703972e-01 
 2.06019061e-10  9.92244108e-01  2.06019061e-10  4.37231635e-01 
 2.07019061e-10  9.94478333e-01  2.07019061e-10  4.35000457e-01 
 2.08019061e-10  9.96471771e-01  2.08019061e-10  4.33012028e-01 
 2.09019061e-10  9.98222864e-01  2.09019061e-10  4.31267693e-01 
 2.10019061e-10  9.99730288e-01  2.10019061e-10  4.29768549e-01 
 2.11019061e-10  1.00099295e+00  2.11019061e-10  4.28515461e-01 
 2.12019061e-10  1.00200997e+00  2.12019061e-10  4.27509066e-01 
 2.13019061e-10  1.00278069e+00  2.13019061e-10  4.26749779e-01 
 2.14019061e-10  1.00330468e+00  2.14019061e-10  4.26237806e-01 
 2.15019061e-10  1.00358170e+00  2.15019061e-10  4.25973147e-01 
 2.16019061e-10  1.00361173e+00  2.16019061e-10  4.25955606e-01 
 2.17019061e-10  1.00339492e+00  2.17019061e-10  4.26184799e-01 
 2.18019061e-10  1.00293164e+00  2.18019061e-10  4.26660157e-01 
 2.19019061e-10  1.00222243e+00  2.19019061e-10  4.27380932e-01 
 2.20019061e-10  1.00126803e+00  2.20019061e-10  4.28346205e-01 
 2.21019061e-10  1.00006934e+00  2.21019061e-10  4.29554889e-01 
 2.22019061e-10  9.98627465e-01  2.22019061e-10  4.31005730e-01 
 2.23019061e-10  9.96943649e-01  2.23019061e-10  4.32697312e-01 
 2.24019061e-10  9.95019326e-01  2.24019061e-10  4.34628061e-01 
 2.25019061e-10  9.92856092e-01  2.25019061e-10  4.36796245e-01 
 2.26019061e-10  9.90455710e-01  2.26019061e-10  4.39199972e-01 
 2.27019061e-10  9.87820105e-01  2.27019061e-10  4.41837198e-01 
 2.28019061e-10  9.84951367e-01  2.28019061e-10  4.44705717e-01 
 2.29019061e-10  9.81851745e-01  2.29019061e-10  4.47803171e-01 
 2.30019061e-10  9.78523657e-01  2.30019061e-10  4.51127036e-01 
 2.31019061e-10  9.74969680e-01  2.31019061e-10  4.54674631e-01 
 2.32019061e-10  9.71192563e-01  2.32019061e-10  4.58443106e-01 
 2.33019061e-10  9.67195220e-01  2.33019061e-10  4.62429443e-01 
 2.34019061e-10  9.62980741e-01  2.34019061e-10  4.66630448e-01 
 2.35019061e-10  9.58552393e-01  2.35019061e-10  4.71042748e-01 
 2.36019061e-10  9.53913624e-01  2.36019061e-10  4.75662786e-01 
 2.37019061e-10  9.49068069e-01  2.37019061e-10  4.80486812e-01 
 2.38019061e-10  9.44019555e-01  2.38019061e-10  4.85510883e-01 
 2.39019061e-10  9.38772103e-01  2.39019061e-10  4.90730856e-01 
 2.40019061e-10  9.33329936e-01  2.40019061e-10  4.96142387e-01 
